"","state","PUMA","count","arrest_per_pop","arrest_density"
"86","AZ","00126",652.938818947096,41.5117819916775,7.84077007762941
"87","AZ","00127",441.740119855889,32.8993907690392,5.98543826720245
"88","AZ","00128",451.084260660586,52.2269608267438,6.01747520823765
"89","AZ","00129",616.797804395741,44.7441279938876,0.935886158995155
"90","AZ","00130",250.597760201901,26.9083818535274,2.18190027657897
"91","AZ","00131",645.03004646938,47.5720957643912,6.50779146854544
"92","AZ","00132",769.698624971582,40.0384220230744,2.08611825857607
"93","AZ","00133",568.435760790793,29.1117361871757,5.62175460780645
"94","AZ","00134",590.905695083297,39.3989662010466,0.0363191267687405
"95","AZ","00201",371.065902674791,29.905375779722,0.0202356161376614
"96","AZ","00202",589.308157140515,34.9509612205987,0.70670704688399
"97","AZ","00203",604.405622692749,44.7177880062703,1.14116842915242
"98","AZ","00204",541.734791533634,47.3503008070653,0.603188124760282
"99","AZ","00205",684.977134622324,43.216223004563,0.233942798648678
"100","AZ","00206",591.078762961063,41.0870820909956,9.7089941297694
"101","AZ","00207",1293.78553406504,42.7952346541755,25.718021911502
"102","AZ","00208",467.752895833177,29.8292772038249,6.77475326050962
"103","AZ","00209",734.906506079244,44.2394959113439,6.48508087969623
"104","AZ","00300",1755.76763309957,87.3125283753328,0.0320103395519618
"105","AZ","00400",1837.48034529665,57.9610228154894,0.0380204629499877
"106","AZ","00500",891.654711148243,43.3979709504645,0.042356172892635
"107","AZ","00600",897.771681270088,47.8123066128821,0.0192873229159531
"108","AZ","00700",509.608226312403,18.7583548537712,0.0356320575574063
"109","AZ","00800",481.673464635029,48.7523749630596,0.0150941940726838
"110","AZ","00803",660.463753550715,44.598808396969,0.459645279111678
"111","AZ","00805",737.853557784408,59.0850062287322,0.134462031013574
"112","AZ","00807",764.082262658714,41.6416296614918,0.176554858393928
"113","AZ","00900",540.502723205034,29.2479828574153,0.0279753897554936
"114","CA","00101",962.63589380064,30.8695450808312,23.8836169801053
"115","CA","00102",442.58584613874,28.1113977476334,8.55213931899369
"116","CA","00103",326.28677869903,32.9749144718575,4.54987539113226
"117","CA","00104",346.804025531769,20.4531744239071,14.3138243306801
"118","CA","00105",372.107077892857,26.533590836627,1.55306922408879
"119","CA","00106",221.735270933639,19.2863591313942,1.43468663696941
"120","CA","00107",233.83087927874,14.9709251090813,1.4757829998993
"121","CA","00108",199.607828703997,17.0386537519417,1.05543517194984
"122","CA","00109",265.110699733838,15.759761011404,2.34904839486888
"123","CA","00110",515.857597887223,23.9432628399732,0.476027832028532
"124","CA","00300",611.537493038792,39.6921849184651,0.012124724401995
"125","CA","00701",1130.92039139564,44.7676506767334,0.850690096542155
"126","CA","00702",369.612690839525,39.3037740152621,0.122792005627488
"127","CA","01100",431.232869137848,27.3208862859762,0.0192625019303199
"128","CA","01301",255.876834692064,18.6499150650193,3.54563842640872
"129","CA","01302",193.463516076948,18.1655883640327,1.04450561424705
"130","CA","01303",385.748816379039,32.591147041149,1.57420946755855
"131","CA","01304",485.710572032253,37.014980340821,1.99917208412749
"132","CA","01305",393.499211562948,28.8955214835473,0.970945611221306
"133","CA","01306",550.86342405994,43.3955746068962,3.60240266879868
"134","CA","01307",346.259015238147,18.173464296339,1.88282497659249
"135","CA","01308",472.019004334066,37.0152920588194,2.76409117164746
"136","CA","01309",522.655852436417,31.9042761833975,1.23786319055037
"137","CA","01500",503.070245879112,42.5105835625411,0.0101753458173978
"138","CA","01700",609.230733275139,35.7236269071853,0.131781007771613
"139","CA","01901",140.233012902048,7.31485122852475,0.019551120642613
"140","CA","01902",739.487578468309,31.8895846508392,5.34338879768227
"141","CA","01903",187.088100517792,12.3850192319471,3.18571231955091
"142","CA","01904",391.579265738673,16.1696025824286,2.05135046619924
"143","CA","01905",126.321832551704,9.01847880000742,1.2268833719068
"144","CA","01906",435.578150206217,30.3411918505305,3.15307614188267
"145","CA","01907",370.981630944154,19.7540804549603,0.0477944196441308
"146","CA","02300",842.073148359158,43.1367833799067,0.0803314661247359
"147","CA","02500",274.18048058336,12.5099457308646,0.0236147081625705
"148","CA","02901",647.230397507585,22.2194513202508,0.087438143557366
"149","CA","02902",1131.59827743375,34.8623887807312,6.15738465052647
"150","CA","02903",748.204973886719,36.1678819493749,2.9586149577827
"151","CA","02904",801.95381875271,42.6231102180553,4.0104509835685
"152","CA","02905",613.625926621253,28.028407555897,0.0468368350863724
"153","CA","03100",524.868258000445,25.6295843547265,0.145621486679712
"154","CA","03300",517.87515727181,35.3619089977337,0.0384313594469812
"155","CA","03701",444.332406174662,25.6661510036196,0.0810604623169638
"156","CA","03702",577.747881687827,27.4373311339615,3.50641624291884
"157","CA","03703",532.680223755056,23.4567891036618,1.43714206413337
"158","CA","03704",386.376504976568,20.1311157701541,1.15024535314691
"159","CA","03705",699.564750447542,31.0931486042732,7.13863600092687
"160","CA","03706",317.209430636633,20.3901414563626,4.12347400711592
"161","CA","03707",198.767141950566,10.710590685988,3.90937658851503
"162","CA","03708",358.997825728005,23.1015331871303,3.54175087179183
"163","CA","03709",304.903070893256,29.3656044393004,1.18821125539542
"164","CA","03710",293.560662790322,13.312804987997,2.91416394854481
"165","CA","03711",643.012697799394,29.6428497971323,3.95123295053445
"166","CA","03712",295.641473655507,14.4138010655505,5.20730297068234
"167","CA","03713",266.296745141717,16.99838791917,4.2098275845561
"168","CA","03714",91.5756223853091,10.0115472160609,0.802727069385055
"169","CA","03715",152.409061436692,10.8785911089716,3.78029316680945
"170","CA","03716",116.045816729874,8.99579974650187,2.6210566496799
"171","CA","03717",278.134272381526,17.2689849982321,3.8238557747197
"172","CA","03718",331.074243572154,28.1429992835901,6.3938895464713
"173","CA","03719",639.426859745251,36.5553887345787,8.0845267462352
"174","CA","03720",462.962514726609,47.2700137560352,6.21356436225927
"175","CA","03721",446.950443415219,29.9685157177966,16.7000636678079
"176","CA","03722",346.703671855095,19.5183061338228,10.1108503597675
"177","CA","03723",172.229678890895,9.12571816303157,6.41887422420542
"178","CA","03724",437.048713258271,27.9693276115622,5.60039369335114
"179","CA","03725",474.311554837488,29.9193562630094,7.06474236207946
"180","CA","03726",514.226377357017,46.9527371582375,0.7699712561091
"181","CA","03727",546.533695944322,44.1429364303628,4.3918335392139
"182","CA","03728",250.048476031922,33.5906066673726,9.40465223172051
"183","CA","03729",1028.05353994543,29.9366221119196,24.5866747512955
"184","CA","03730",258.79062120155,19.4404012320876,8.63537872486073
"185","CA","03731",188.159060747407,35.7852911273121,5.39945368998899
"186","CA","03732",368.92314831376,27.8558704555844,13.6751334485932
"187","CA","03733",108.451498813567,9.68922530273979,14.5473938164369
"188","CA","03734",683.487633681595,29.8687948993399,22.0211334600206
"189","CA","03735",267.515980547168,12.66767594219,5.32283548009226
"190","CA","03736",88.7727964328295,10.364599700272,2.96230505421831
"191","CA","03737",168.938441943788,14.4133130231028,4.42655862832715
"192","CA","03738",114.917016416427,7.35139562541115,2.89801410949271
"193","CA","03739",249.238309831004,12.2157677709652,2.59112912164698
"194","CA","03740",160.594703054059,9.43897396579636,3.6002795142175
"195","CA","03741",121.289876081527,6.59614292372887,3.27560228111489
"196","CA","03742",132.836398553014,7.86107223061986,4.22680320836615
"197","CA","03743",133.46295752777,8.54874183498399,7.17829439097185
"198","CA","03744",595.545149008479,24.0770223977554,14.8505452851134
"199","CA","03745",91.4674207354769,4.51000546006,6.28276386389756
"200","CA","03746",426.82283218556,19.653857907886,29.8135357025608
"201","CA","03747",362.255354234253,26.0559126975655,10.9921631071503
"202","CA","03748",608.06721589006,40.0149523486483,7.2806199882771
"203","CA","03749",284.366441407758,25.9198287674558,11.9332346772711
"204","CA","03750",441.227759688885,18.6739359949588,15.1104151451041
"205","CA","03751",267.637414318551,11.3786579787658,12.0540347909062
"206","CA","03752",217.295413982691,10.2749864754441,6.59635152053907
"207","CA","03753",191.72044637734,15.4838028087013,6.04369456364299
"208","CA","03754",319.589580624631,17.5002508282023,5.20878050328383
"209","CA","03755",164.318845864275,10.9247287989013,5.43824066234046
"210","CA","03756",243.63957648012,20.0956430617057,10.0165387993641
"211","CA","03757",373.720018021356,19.8459995763027,7.4001343892796
"212","CA","03758",428.853471383042,21.0956501246024,12.1130700862244
"213","CA","03759",223.215674506553,15.542102388703,10.270578174806
"214","CA","03760",498.715587197443,41.7021144909644,1.92729585750127
"215","CA","03761",273.508632512854,32.204007125027,5.871992389473
"216","CA","03762",295.037972785145,22.086987032875,5.32722617027918
"217","CA","03763",317.6209515577,17.3819816974608,9.0147657186781
"218","CA","03764",461.86386303209,30.3737908083711,8.56281533398382
"219","CA","03765",412.760728217619,30.8467773871623,6.06505775072479
"220","CA","03766",240.861904307343,22.3745382542817,5.03926307233113
"221","CA","03767",605.733768826358,24.6584070354715,6.91226226539504
"222","CA","03768",239.297249281914,24.7105792319201,0.142554219402125
"223","CA","03769",406.996852814524,41.3740828316077,19.8766991950198
"224","CA","03900",413.788809622636,20.5486820093676,0.074228828849213
"225","CA","04101",348.221670281653,30.6452231172801,0.175652331860423
"226","CA","04102",538.290286136721,39.4785688402436,3.33940330559451
"227","CA","04701",202.156157042529,12.8729086247153,0.0508185069813045
"228","CA","04702",408.918139986399,15.6224695314766,0.357274885470533
"229","CA","05301",698.131072772289,34.232179698553,0.518741323449206
"230","CA","05302",189.239473273764,7.85747688397959,0.416499989022886
"231","CA","05303",259.741035457598,15.2448078094611,0.0224581883355472
"232","CA","05500",443.938563451435,29.0764057801569,0.217515548940756
"233","CA","05700",364.274465290314,50.0583297087144,0.0727174051132615
"234","CA","05901",553.865323938881,36.5322421963512,4.15141952279542
"235","CA","05902",423.011371190368,44.0636844989967,7.62012941499265
"236","CA","05903",589.105668382807,33.7615719171762,2.88799284064691
"237","CA","05904",1254.21311183463,31.2032121366993,9.39704629291536
"238","CA","05905",678.7595238952,25.844706389034,1.80105935436771
"239","CA","05906",583.505175755255,29.3646608502469,4.19778941803683
"240","CA","05907",473.827518761323,20.4500439689824,6.12892700919903
"241","CA","05908",389.297803391937,20.6600755395604,4.20016906967711
"242","CA","05909",543.529085459234,29.3513924537873,14.8093105828248
"243","CA","05910",590.400560264365,23.3914643527878,7.37341881917301
"244","CA","05911",470.990039272145,27.4789987906736,6.92249400057239
"245","CA","05912",268.961891531705,13.4132202040547,5.53291864246956
"246","CA","05913",275.698192557353,15.6158704365536,7.14008406303412
"247","CA","05914",778.055937359737,41.13433451545,1.77148491327425
"248","CA","05915",526.372121757477,39.7652127942492,1.3317383143527
"249","CA","05916",284.767302755537,14.2007331948106,8.70794817309823
"250","CA","05917",208.237059528672,8.99123745806011,5.97021225227181
"251","CA","05918",405.082212423665,23.9594376544429,5.78263468748626
"252","CA","06101",535.858384041579,38.1339584430387,1.50346511939055
"253","CA","06102",592.701050203015,38.5873079559254,3.05170797300655
"254","CA","06103",537.652740354965,48.7401632086814,0.16110372001687
"255","CA","06501",216.139774639364,11.5323751274872,0.0190865658711986
"256","CA","06502",149.433493827812,20.0259305585382,0.0828479515161067
"257","CA","06503",475.866389347364,28.9280479846422,1.10538418911734
"258","CA","06504",569.172782487969,27.7050614528801,3.82576913669079
"259","CA","06505",561.17943907655,21.4509934282539,1.01081194578653
"260","CA","06506",432.822929288966,22.7981527147204,0.665653097246655
"261","CA","06507",369.346781683813,18.283589014594,0.418908554268343
"262","CA","06508",607.733159293578,22.8720469419133,2.42259847281049
"263","CA","06509",206.386356093014,10.7002465830057,0.468141970986657
"264","CA","06510",667.874314111962,21.8088529947741,3.65004455917628
"265","CA","06511",419.638855974495,16.4796911708489,4.7258960796722
"266","CA","06512",220.686327009363,18.8234669915867,0.942145067066941
"267","CA","06513",467.448094465359,23.0656318200611,4.60785468392145
"268","CA","06514",543.055417575768,21.0625380124799,3.38204595428211
"269","CA","06515",337.929950842535,24.0707992622362,0.202692955265447
"270","CA","06701",567.346475144032,47.0944197845133,11.6625284480567
"271","CA","06702",319.573585107028,24.6641649384138,1.75884103130379
"272","CA","06703",377.019409403858,37.4249959702062,5.39955382243466
"273","CA","06704",500.984348286792,31.1809515333784,7.64114957834453
"274","CA","06705",422.974015983068,31.7262238211122,2.60158909870788
"275","CA","06706",429.634099118457,30.4510666325365,4.50828936473374
"276","CA","06707",428.119868940953,31.0614430052204,6.27888034771575
"277","CA","06708",564.006391363591,29.1762656543164,4.89451996815007
"278","CA","06709",369.250356577575,18.1547940694024,6.05333720103897
"279","CA","06710",479.686252388136,27.8143483931425,4.49206401968356
"280","CA","06711",365.930365594224,27.1421425303534,0.246827137264072
"281","CA","06712",481.126674386128,44.7102197180679,4.16626067397433
"282","CA","07101",921.136510271073,47.0063538615571,0.0197968560390528
"283","CA","07102",599.590054125991,23.4141695613086,0.695387729785639
"284","CA","07103",950.209566140136,36.6465951691209,1.88505696214049
"285","CA","07104",434.921481572025,31.8437166182475,0.14590495673926
"286","CA","07105",676.969448597349,36.1185215065544,2.75929335826625
"287","CA","07106",150.789277242751,13.2364182972921,1.39755402138256
"288","CA","07107",230.677037067001,16.4089512780624,3.07802381090527
"289","CA","07108",379.984206080119,13.9797728589868,4.16011996925578
"290","CA","07109",183.326972073688,12.3644008952376,3.10462403393262
"291","CA","07110",145.397881011583,8.91683312961997,2.74033634181987
"292","CA","07111",607.287612183489,29.2415067499754,5.6577309842036
"293","CA","07112",399.240741503857,22.8988093779098,6.56663413705682
"294","CA","07113",290.812374442408,13.7285735940333,2.50380883456099
"295","CA","07114",303.449213135372,15.4828926544912,1.42776807548017
"296","CA","07115",248.685744112193,15.2915048952956,3.3794882230419
"297","CA","07301",1808.1301752826,48.5052492229148,2.72891201398519
"298","CA","07302",333.166470331332,26.7947941395634,0.0476089859520461
"299","CA","07303",431.930831212274,31.620119415247,3.78613071244331
"300","CA","07304",468.544987089565,40.9495706248527,4.44851052952687
"301","CA","07305",307.616324794416,26.3957718203549,2.4789166261484
"302","CA","07306",309.705997008644,19.8886460961112,1.16353266066859
"303","CA","07307",437.748402104831,37.9561607651809,0.682704333185815
"304","CA","07308",409.281263874078,40.6113577965943,2.39064474659659
"305","CA","07309",583.582914793487,32.7193829778811,2.47103763081635
"306","CA","07310",1163.26350849847,50.6956989670737,1.44136127375248
"307","CA","07311",282.314689686015,23.3414377582484,2.79507693013234
"308","CA","07312",753.762136119565,32.3128621820022,6.9877348828064
"309","CA","07313",832.148369159553,42.467382962978,8.20605261861308
"310","CA","07314",358.143748517814,27.7997165658476,2.33921028811131
"311","CA","07315",943.114558372419,38.0058254431763,11.2707347361547
"312","CA","07316",1092.54387391724,51.4743874637097,17.2480124087485
"313","CA","07317",912.562972086273,32.3523583538226,22.2814564489003
"314","CA","07318",617.99875696044,29.6629911183853,12.553380361224
"315","CA","07319",363.919755175091,21.0443390490425,0.605033380802684
"316","CA","07320",213.52138644997,11.4109334357615,1.95606900069685
"317","CA","07321",172.94655565853,8.81930421512135,2.56749564065086
"318","CA","07322",374.914529708584,21.1756300315495,3.04395212403137
"319","CA","07501",365.176674016244,28.0409025582619,0.989131650264102
"320","CA","07502",465.844399701879,47.7936185187113,3.38774647960057
"321","CA","07503",254.332758637854,27.1201491403128,15.8334284209827
"322","CA","07504",342.379415100991,57.0157227478752,32.4976600230197
"323","CA","07505",133.7399036515,20.1203405523544,8.14331368986909
"324","CA","07506",161.772735763203,14.0342444489636,6.46106828631301
"325","CA","07507",224.98765406319,20.690422481441,8.79506875628285
"326","CA","07701",504.279650122452,19.3774842500174,4.98582533103017
"327","CA","07702",436.834290117238,18.7113120070778,5.37385226096576
"328","CA","07703",716.405041479343,29.4078667328658,0.800012559181282
"329","CA","07704",582.912925165541,24.6662544501329,0.222956311465191
"330","CA","07901",1403.65133827099,40.6572627236413,0.613354673122264
"331","CA","07902",510.299743901186,39.3476554785401,0.072124541625735
"332","CA","08101",492.180607139072,28.8178820269965,6.86007645624018
"333","CA","08102",299.773176264107,28.2033282777408,3.91414531881019
"334","CA","08103",333.621972162241,33.4827350624489,6.10866506172377
"335","CA","08104",168.630637539768,16.7791679144048,0.115299858043434
"336","CA","08105",345.23131313916,29.9601937984171,3.71483424131688
"337","CA","08106",383.996826821105,29.3687821660501,2.40392930040992
"338","CA","08301",209.636856653533,9.67271981975421,2.26065726387029
"339","CA","08302",316.237491649315,29.995019600618,0.0515459286027647
"340","CA","08303",1709.22117018416,36.2699452558974,0.476684913709387
"341","CA","08501",830.429924404229,28.586228034569,3.22503034041059
"342","CA","08502",304.362036472799,23.9353598987731,2.8200520887285
"343","CA","08503",508.110249707457,28.9620525369048,7.67851374642655
"344","CA","08504",96.6439078856117,7.63741962111678,1.41866742573156
"345","CA","08505",96.2395737010894,7.66971419358379,1.29216433520608
"346","CA","08506",269.945614598998,23.2011701417273,0.124695894324679
"347","CA","08507",466.790159361409,30.0379767928834,1.74438527935093
"348","CA","08508",145.930672112873,15.7134351365213,3.65518438973984
"349","CA","08509",343.566715542857,22.4230985212673,8.74742008274879
"350","CA","08510",226.624894149774,13.7933593517817,4.56686371834384
"351","CA","08511",217.43750872318,18.7139606440468,6.5240584928282
"352","CA","08512",298.459768902019,24.9715335426722,2.97639641902183
"353","CA","08513",156.277758322662,12.4613474461895,1.86597956460946
"354","CA","08514",71.2929044258867,6.19345881555787,3.06844642910197
"355","CA","08701",518.559916652216,27.9185913993871,0.49098442427636
"356","CA","08702",987.901096535355,36.5564348925161,1.91536011994671
"357","CA","08900",801.867082811385,43.3137299633439,0.0805701499319178
"358","CA","09501",479.695495765616,27.37675469499,1.70551103390834
"359","CA","09502",483.21342311991,29.1848416452201,0.771334299651202
"360","CA","09503",627.029516317212,40.3286285256761,0.436118642572528
"361","CA","09701",568.862851288421,40.4596622537995,0.142560618680214
"362","CA","09702",428.527856792462,32.619917545289,1.21811072307066
"363","CA","09703",680.348848352174,30.6643010930804,2.91327611778445
"364","CA","09901",315.010000479117,18.5191064361621,0.159288066573281
"365","CA","09902",282.890924622444,18.0795631509199,3.87210343429325
"366","CA","09903",557.999269818475,23.0826205765895,0.307193467683247
"367","CA","09904",357.583311908603,34.8895806330963,6.69971807727133
"368","CA","10100",585.970758900727,29.0357642783176,0.180827255928181
"369","CA","10701",547.758407279596,25.4700273077093,1.54764183068601
"370","CA","10702",397.249874317572,16.6268991427077,0.379786176979509
"371","CA","10703",281.96891625908,14.269681996917,0.0253366521628742
"372","CA","11101",538.395284274541,37.6658237214594,4.17925777890397
"373","CA","11102",487.272876269353,33.7306435185763,2.20141257445347
"374","CA","11103",451.832944211029,20.1684124541815,5.81982147036754
"375","CA","11104",373.894395195325,29.1331147884779,2.8877690699046
"376","CA","11105",515.774274389135,36.1515577478892,0.137879910968226
"377","CA","11106",590.905123468212,31.5620726134073,0.414751731089155
"378","CA","11300",1500.4447935083,30.7197509061339,0.566415626241414
"379","CO","00100",356.054733672572,37.2286421656809,0.00575781759156671
"380","CO","00102",627.049205700228,44.9497638494787,0.328516473699068
"381","CO","00103",2208.0769449997,49.2061537861501,0.450168495874019
"382","CO","00200",454.090913986519,40.4968263610558,0.0131992845236526
"383","CO","00300",1137.24960233302,39.8783085185854,0.761845596173348
"384","CO","00400",384.457962893226,33.1058264783627,0.0219336091744446
"385","CO","00600",510.200919542815,55.4144585144798,0.0254024571654182
"386","CO","00700",770.092272817555,42.8328757337758,0.231980824386353
"387","CO","00800",357.508209663031,35.6261295130076,0.00716150069554446
"388","CO","00801",322.733107289731,51.3252397089267,0.0792215057667271
"389","CO","00802",759.460244863291,40.2235180797251,0.939022065732939
"390","CO","00803",1749.34408670728,47.6647526418158,9.17287706536203
"391","CO","00804",694.896917502979,39.3642393645827,2.27906835977679
"392","CO","00805",433.352801508314,32.2027793347934,5.72434695342257
"393","CO","00806",625.351365717669,31.9954651173021,7.46402562108863
"394","CO","00807",791.19596553378,33.6507300754415,1.60408284533407
"395","CO","00808",649.478597056151,46.9887568409891,8.35897711431601
"396","CO","00809",451.841796501122,32.2031071556641,8.80065406299842
"397","CO","00810",667.449048989386,40.1352404683937,14.3082752236251
"398","CO","00811",536.15351640679,47.527126709227,4.36272509554561
"399","CO","00812",953.407940376813,46.4035793038456,4.65900461671646
"400","CO","00813",321.813346277809,35.371878025699,7.26517967093674
"401","CO","00814",520.548606167512,46.1642963965513,13.4421111780695
"402","CO","00815",825.470335511037,48.1183524051902,12.1571962046063
"403","CO","00816",332.765464907667,20.689223135269,6.05113024906556
"404","CO","00817",433.570693699458,42.6448995475025,3.94411002637454
"405","CO","00818",704.666331877413,46.3108788037206,6.54107939379408
"406","CO","00819",492.579457674539,38.327066423478,4.04239937732875
"407","CO","00820",483.040964221783,48.6397104241046,6.00303968350692
"408","CO","00821",613.272654261444,47.7217846285459,2.18360926728849
"409","CO","00822",686.634156416615,44.2134035039675,0.400381022837077
"410","CO","00823",843.082305636632,50.3002389855398,0.674402709013084
"411","CO","00824",810.624337248252,45.4156724325313,0.131788969371489
"412","CO","00900",648.373087056986,53.2413439856287,0.0229078471854163
"413","CO","01001",746.230430708466,43.9760993994028,2.1248239665489
"414","CO","01002",368.154696852037,41.319270129297,0.0168787593408775
"415","CO","04101",1513.69873741254,58.3381021857072,0.251670819620404
"416","CO","04102",561.578746063913,43.4490325774787,3.99654647720477
"417","CO","04103",614.300832161268,44.2452342380631,7.89432368929635
"418","CO","04104",671.850825506139,44.9970414242944,10.1817703382232
"419","CO","04105",707.167926059745,45.5033734032395,5.52246881135738
"420","CO","04106",826.129910216771,47.226313966545,1.55920061061726
"421","CT","00100",625.866750534368,28.3415636704419,1.22694805423641
"422","CT","00101",513.770023677574,27.4142267583146,1.52154964107726
"423","CT","00102",700.468577141747,31.3156552727891,2.81403294221185
"424","CT","00103",356.805906327203,30.0038602696942,0.591681495541796
"425","CT","00104",727.567686654371,40.7349916944388,14.5442461747892
"426","CT","00105",619.625922182804,32.2117863476193,1.49202254926482
"427","CT","00300",482.500520644509,30.0623377348604,0.701190564039044
"428","CT","00301",578.884029998028,42.275909588697,4.82276451529656
"429","CT","00302",822.445171669108,38.9157363333542,17.6129125419551
"430","CT","00303",481.166194351789,30.6338698893353,1.1612091077855
"431","CT","00304",378.013246719963,29.2602559578886,1.55747104806432
"432","CT","00305",347.856283696599,25.9439352399015,2.6796636091237
"433","CT","00306",311.975329516773,29.2962089883344,1.0417058129091
"434","CT","00500",547.364308814781,30.6372052398288,0.224067084356603
"435","CT","00700",534.66918762122,26.6176725056614,0.470828637486276
"436","CT","00900",409.417814410128,30.8342984191993,0.846404109595627
"437","CT","00901",442.742964974445,33.6558696293763,5.91433274691609
"438","CT","00902",353.92707704213,27.7568094300157,1.60693556566804
"439","CT","00903",561.106295056059,37.1028430242715,2.15817381852781
"440","CT","00904",361.861858048838,25.3262778589612,2.56174173750905
"441","CT","00905",990.388233174348,36.0508238633644,18.2993846350819
"442","CT","00906",287.994227479248,29.2083395009379,0.289294279377284
"443","CT","01100",349.235384663527,26.7777476356025,0.280318912181249
"444","CT","01101",567.135678551342,30.013530829347,0.756031362634382
"445","CT","01300",1018.44436582429,29.4577955579292,0.944095948275899
"446","CT","01500",374.766961224814,26.4909140612719,0.277907507571201
"447","DC","00101",272.828899052638,16.6025010072804,7.0032238008147
"448","DC","00102",471.290251803737,51.8813575301339,18.9634174020335
"449","DC","00103",719.607971175656,72.1628531062631,24.2612845867475
"450","DC","00104",1438.97167103472,94.975359450513,27.8417035107736
"451","DC","00105",715.301206933247,29.3541204421063,22.5447460175413
"452","DE","00101",703.719440107055,68.2493880425812,10.872549296889
"453","DE","00102",574.135925061091,40.4292602676636,2.54749479001879
"454","DE","00103",1612.96922749391,54.024960727958,10.6296882570105
"455","DE","00104",699.755463699668,64.2685032788086,0.836566187170198
"456","DE","00200",1146.36661546091,52.2786672501327,0.554897363010778
"457","DE","00300",1022.05332817736,48.1487411399332,0.330080365353121
"458","FL","00101",400.334725681777,9.10948928668116,2.0857148367044
"459","FL","00102",173.785639959552,10.2455866029685,0.0748990186728147
"460","FL","00500",268.068763059457,10.0186404701371,0.025970871740366
"461","FL","00901",151.226270299045,9.15634961849386,0.16180294855404
"462","FL","00902",85.8250384370054,8.68059456225401,0.0488944733964666
"463","FL","00903",111.797418312298,8.23917888660169,0.118509461121133
"464","FL","00904",182.179390418458,10.3182708664736,0.449416082389689
"465","FL","01101",179.087561974678,8.58686047059254,0.0823581993124695
"466","FL","01102",108.216156959676,9.81819605876214,1.89353999509786
"467","FL","01103",73.654491949603,7.32370408169464,1.18691112371511
"468","FL","01104",114.912091752723,10.6046596301885,1.49858521664963
"469","FL","01105",237.818809344736,11.3756246696994,2.75007457420316
"470","FL","01106",185.990565118972,10.6062137955618,1.83944263412977
"471","FL","01107",183.380608802664,14.6622378510165,5.75179156908447
"472","FL","01108",137.289372498835,10.0006827286448,1.66933283265579
"473","FL","01109",73.6191251853696,9.48700066821773,0.261475388480676
"474","FL","01110",83.6827427333398,6.85025726369841,0.802392028392789
"475","FL","01111",106.958855429557,6.04389757753048,0.709548472331018
"476","FL","01112",139.571673667107,11.4066421761284,1.44121042767826
"477","FL","01113",132.981490759338,9.65593165548488,2.70979753166925
"478","FL","01114",113.201967239397,10.1217781866414,2.78922553625834
"479","FL","01500",132.101389708884,9.4845914495178,0.0537521919213432
"480","FL","01701",108.142116795083,10.4687431553808,0.043400034143635
"481","FL","01900",180.532305789209,7.82134588810367,0.108189978943958
"482","FL","02101",65.8972738120607,8.09349960845747,0.331484589298505
"483","FL","02102",56.3931785262755,6.49616156275493,0.0388441499413668
"484","FL","02103",97.2191586092183,6.40231535128208,0.0190268797284465
"485","FL","02300",230.723675965796,11.7047319381999,0.0204959017843051
"486","FL","02700",86.978484899017,5.93264340079237,0.0194151218895043
"487","FL","03101",192.244869485274,13.1037331801018,0.149489208194042
"488","FL","03102",157.754084366764,14.8181555858317,0.958670473817555
"489","FL","03103",149.928169085935,10.1522324678992,1.2741298982767
"490","FL","03104",113.387439854199,7.1964610214648,0.7074287626557
"491","FL","03105",239.747651828024,10.803823704566,0.890516621239811
"492","FL","03106",95.9183092290443,8.241820693336,0.504635363518335
"493","FL","03107",226.189510687499,12.1287742338731,1.16879171016483
"494","FL","03301",121.502851423366,10.0941141001384,0.0861823267973169
"495","FL","03302",340.344257447907,11.2195238980685,0.22558370848118
"496","FL","03500",115.99931689967,10.4711425256968,0.0753119087843441
"497","FL","05301",135.917693221485,8.28109993428896,0.073249877443888
"498","FL","05701",183.268508114272,10.3278956390122,2.22559056918677
"499","FL","05702",168.393108783769,8.62934861042168,0.34434448309981
"500","FL","05703",111.485026046722,6.28509561657019,0.454004355541316
"501","FL","05704",121.001325920849,6.49811105315765,0.690807561164611
"502","FL","05705",286.82948555702,8.94832113174704,1.03713743826112
"503","FL","05706",108.186131931198,6.55713267053749,0.194038700943243
"504","FL","05707",157.502031167548,7.77135398270823,0.730558429283088
"505","FL","05708",202.698408593367,8.83025086444641,0.145209161890197
"506","FL","06100",118.72593590977,9.03752271521427,0.0741888924720391
"507","FL","06300",263.650279373455,13.2434337639871,0.0151628897918265
"508","FL","06901",88.7058586856613,9.19136448924062,0.0687240368816356
"509","FL","06902",57.6345103814788,7.77059597970592,0.065309814423381
"510","FL","06903",195.961738791971,8.50306946072944,0.0840705006218819
"511","FL","07101",50.3408130595366,7.98553506655085,0.0239995273556023
"512","FL","07102",128.579928113658,7.23741574432386,0.327933508127964
"513","FL","07103",169.140552996824,7.94945495120667,0.291012362858481
"514","FL","07104",83.2258507954383,7.16599369686915,0.34573507033441
"515","FL","07105",99.1225029044436,7.53783292049,0.160163196886438
"516","FL","07300",243.953145335202,11.7885930866532,0.145019765970098
"517","FL","07301",517.517202950009,10.9418610683555,3.76882544207279
"518","FL","08101",125.747833463948,9.38206621382883,0.119380218885832
"519","FL","08102",77.9707773979286,7.07153794648363,0.143581821045134
